agemax	agemin	age	rocktype	rockname	rockdescrip	rockstratname	rockcomments	refstrings	Latitude	Longitude
66.0	NaN	66.0	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.57036	-5.99479
145.0	66.0	105.5	sedimentary rocks	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	35.19944	-3.8238
5.333	NaN	5.333	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	33.31845	-8.33853
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	37.01217	10.19185
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	36.76437	10.29903
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	13.55595	-16.60366
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	9.80857	-13.75474
2800.0	2500.0	2650.0	migmatite; paragneiss	archean crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	4.36401	-7.52764
23.03	2.58	12.805	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	5.30093	-4.335
2500.0	2300.0	2400.0	conglomerate,greywacke,argillite	paleoproterozoic intrusive rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	5.14256	-4.96447
23.03	2.58	12.805	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	5.19215	-3.72196
2800.0	2500.0	2650.0	migmatite; paragneiss	archean crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	4.95938	-6.07732
2500.0	2300.0	2400.0	conglomerate,greywacke,argillite	paleoproterozoic intrusive rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	4.89628	-2.27043
NaN	1600.0	1600.0	crystalline metamorphic rocks	archean-paleoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	5.35766	-0.59176
2500.0	2300.0	2400.0	conglomerate,greywacke,argillite	paleoproterozoic intrusive rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	5.01885	-1.62574
2.58	NaN	2.58	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	6.28379	1.83883
2.58	NaN	2.58	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	6.45183	2.52781
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	4.76296	8.34479
2.58	NaN	2.58	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	6.59373	3.46029
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	3.26036	9.90585
298.9	251.902	275.40099999999995	sedimentary rocks	paleozoic sedimentary rocks		karoo supergroup	karoo basin	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-34.02064	23.3972
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-34.14344	24.84056
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-29.11242	31.61554
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-29.22603	31.49745
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-28.6617	32.257
298.9	251.902	275.40099999999995	sedimentary rocks	paleozoic sedimentary rocks		karoo supergroup	karoo basin	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-29.81241	31.04158
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-28.80934	32.0888
1400.0	1000.0	1200.0	orthogneiss	mesoproterozoic crystalline metamorphic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-30.2003	30.80299
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-31.08149	30.19569
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-29.38668	31.33638
298.9	251.902	275.40099999999995	sedimentary rocks	paleozoic sedimentary rocks		karoo supergroup	karoo basin	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-31.62144	29.54925
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-15.70968	46.28341
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-21.43933	43.46121
66.0	23.03	44.515	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-19.64158	44.42117
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	14.59558	120.95896
23.03	NaN	23.03	mafic volcanic rocks	cenozoic volcanic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	7.3438	125.7836
23.03	2.58	12.805	sedimentary rocks	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-7.6853	109.11249
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-6.6649	111.18766
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-6.39581	155.19583
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-12.21965	131.23048
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-24.51503	152.05887
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-19.17856	146.65169
419.2	298.9	359.04999999999995	chert,phyllite,sandstone,shale,limestone,siltstone,schist	paleozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.93721	151.35614
145.0	66.0	105.5	sandstone,shale,limestone,siltstone	mesozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-27.39662	153.15309
66.0	2.58	34.29	sandstone,conglomerate	cenozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-24.75662	152.39883
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-25.17941	152.61473
419.2	298.9	359.04999999999995	chert,phyllite,sandstone,shale,limestone,siltstone,schist	paleozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-23.82444	151.21838
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-16.28431	145.45378
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-42.90858	147.38445
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-23.51874	150.87032
443.8	358.9	401.35	siltstone,schist,sandstone,shale,mudstone	paleozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-15.46072	145.24541
323.2	273.01	298.105	limestone,sandstone,siltstone,conglomerate	paleozoic sedimentary rocks			bonaparte basin	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-12.88433	130.33815
145.0	66.0	105.5	sandstone,shale,siltstone,limestone	mesozoic sedimentary rocks			carpentaria basin	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-17.59692	140.5956
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-19.41018	147.12918
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-33.56147	151.30808
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-18.50725	146.2759
273.01	251.902	262.456	limestone,mudstone,sandstone,tillite,siltstone	paleozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-32.91941	151.79218
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-10.92049	142.21082
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-14.65869	144.92122
443.8	358.9	401.35	siltstone,schist,sandstone,shale,mudstone	paleozoic sedimentary rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-17.50865	146.07102
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-24.6475	152.18472
201.3	66.0	133.65	siltstone,mudstone,sandstone	mesozoic sedimentary rocks			laura basin	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-12.88127	143.38142
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-30.8729	153.02411
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-25.43214	152.928
NaN	NaN	NaN	na	na	na	na	na	NA | NA | NA | NA	-15.19849	141.58656
201.3	66.0	133.65	siltstone,mudstone,sandstone	mesozoic sedimentary rocks			laura basin	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-14.40145	144.14451
201.3	66.0	133.65	siltstone,mudstone,sandstone	mesozoic sedimentary rocks			laura basin	Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-12.49538	143.27209
298.9	251.902	275.40099999999995	intermediate-felsic volcanic rocks	paleozoic volcanic rocks				Chorlton, L.B. | 2007 | Generalized geology of the world: bedrock domains and major faults in GIS format: a small-scale world geology map with an extended geological attribute database | doi: 10.4095/223767	-21.39965	149.28116
