Latitude	Longitude	Precipitation_mm_yr
-15.66896	-68.67897	1492.0
-15.38758	-68.52083	1447.3
-15.38758	-68.52083	1447.3
-15.45842	-68.59784	1267.7
-15.4051	-68.54308	1536.2
-15.34677	-68.49007	1562.8
-15.34175	-68.4798	1615.8
-15.29711	-68.276	1466.1
-15.29711	-68.276	1466.1
-15.31112	-68.23739	1436.4
-15.30688	-68.21342	1380.9
-15.37823	-68.16687	1683.9
-15.40146	-68.15392	1658.8
-15.49666	-67.87226	1782.6
-15.50255	-67.88595	1887.7
-15.50255	-67.88595	1887.7
-15.50662	-67.86878	1829.0
-15.50814	-67.84133	1819.5
-15.76744	-67.6733	2035.4
-15.98132	-67.5765	2147.1
-16.00135	-67.58754	2011.2
-16.00135	-67.58754	2011.2
-16.04068	-67.62681	2144.7
-16.04068	-67.62681	2144.7
-16.28027	-67.65183	1661.5
-16.15719	-68.12067	2527.0
-16.15719	-68.12067	2527.0
-16.10627	-68.07445	2366.0
-16.08117	-68.0393	2454.7
-16.06111	-68.01532	2554.9
-16.87987	-67.97059	579.3
-17.05929	-67.65847	719.7
-17.05929	-67.65847	719.7
-16.80802	-67.19594	922.3
-16.79986	-67.21327	1027.5
-16.79986	-67.21327	1027.5
-16.79986	-67.21327	1027.5
-16.77831	-67.22124	1135.3
-16.77831	-67.22124	1135.3
-16.77831	-67.22124	1135.3
-16.77831	-67.22124	1135.3
-16.75178	-67.22839	1149.9
-16.75178	-67.22839	1149.9
-16.55317	-67.33536	918.9
-16.55034	-67.39829	1044.7
-16.55034	-67.39829	1044.7
-16.42865	-67.46734	1248.8
-16.41881	-67.48551	1257.1
-16.31949	-67.43204	1370.1
-16.26236	-67.24833	1520.7
-16.32283	-67.43287	1370.1
-16.40494	-67.64581	1284.9
-16.40159	-67.64239	1284.9
-16.35688	-67.80889	1942.7
-16.35688	-67.80889	1942.7
-16.35688	-67.80889	1942.7
-16.31335	-67.90903	2565.6
-16.31075	-67.88838	2450.1
-13.98211	-67.50621	1779.7
-13.98211	-67.50621	1779.7
-20.3966	-43.66802	2117.9
-20.39658	-43.66543	2159.2
-20.37128	-43.66392	2032.8
-20.36718	-43.66222	2032.8
-25.33044	-48.91323	2352.3
-25.34591	-48.93131	2276.0
-25.31085	-48.93504	2112.2
-25.34671	-48.98402	2012.9
-25.25758	-48.91291	2116.2
-25.36528	-48.87523	2367.5
-25.38203	-48.86562	2098.7
-25.38091	-48.86433	2098.7
-25.34349	-48.77303	2111.2
-25.32348	-48.75219	2175.1
-23.04517	-44.68335	2020.9
-23.04017	-44.6933	2176.3
-23.03939	-44.6925	2176.3
-22.96264	-44.55331	1892.0
-22.95679	-44.55419	1893.5
-22.72678	-44.63251	2141.0
-22.72098	-44.62247	2123.2
-22.83343	-44.84831	2049.8
-22.8693	-44.85082	1833.5
-22.91845	-44.80754	1794.2
-22.68849	-44.68001	1780.4
-22.66925	-44.58668	1888.2
-22.6693	-44.53419	1929.8
-22.68929	-44.46924	1874.7
-22.64349	-44.64835	1628.9
-22.31429	-44.60415	2445.8
-22.30667	-44.59589	2432.4
-22.31855	-44.5892	2461.6
-22.27846	-44.53923	2529.7
-22.25098	-44.49587	2290.9
-22.30429	-44.50998	2268.1
-22.26595	-44.49595	2246.7
-22.26696	-44.64256	2057.2
-22.26845	-44.63668	2066.6
-22.24854	-44.63501	2000.3
-22.2376	-44.59567	2232.6
-22.22015	-44.55168	2333.5
-22.23426	-44.58511	2297.6
-22.21764	-44.53921	2355.1
-22.2468	-44.63263	2018.6
46.67796	11.06599	794.8
46.67055	11.0734	722.6
46.69317	11.05092	1080.1
46.7036	11.03906	1328.4
46.70126	11.03778	1328.4
46.69513	11.04609	1151.7
46.69702	11.05125	1080.1
46.69679	11.0531	1080.1
46.71032	11.02998	1470.4
46.70432	11.0368	1328.4
46.70456	11.03632	1328.4
46.72246	11.02261	1553.0
46.72401	11.0203	1553.0
46.71906	11.02279	1553.0
46.71414	11.03103	1470.4
46.73044	11.01937	1593.0
-23.94297	-65.53059	1419.5
-23.94297	-65.53059	1419.5
-23.9431	-65.5231	1405.7
-23.9431	-65.5231	1405.7
-23.94546	-65.53059	1419.5
-23.94546	-65.53059	1419.5
-23.9438	-65.48905	1260.8
-23.9438	-65.48905	1260.8
-23.95213	-65.50561	1419.6
-23.95213	-65.50561	1419.6
47.0007	3.05865	824.2
46.96083	3.13297	825.7
46.95001	3.06573	831.8
46.95001	3.06573	831.8
46.65141	3.23484	796.8
46.65141	3.23484	796.8
46.43554	3.32772	763.0
46.07475	3.45477	852.5
45.94364	3.44867	899.3
45.92295	3.36048	841.5
47.41909	0.92612	703.5
47.41909	0.92612	703.5
45.66616	3.64803	1079.5
45.46204	3.28493	819.1
45.11678	3.49179	701.8
45.11678	3.49179	701.8
45.14568	3.4299	716.3
44.73166	3.86166	1005.1
44.8667	3.92584	965.1
45.74499	4.21222	793.2
45.9979	4.04457	872.8
46.48677	3.89855	802.7
47.49156	1.28512	680.0
47.13803	3.2062	935.9
47.03562	3.20682	884.3
46.83669	3.50064	899.4
46.77114	3.45036	858.2
46.51667	3.68333	844.1
46.49614	3.98575	857.8
46.36445	3.31429	771.8
46.00584	3.45876	905.6
47.86982	1.89435	722.2
48.40144	5.67975	977.7
50.47198	5.00593	867.7
51.03319	5.76323	803.6
51.03319	5.76323	803.6
51.03319	5.76323	803.6
51.28415	6.04813	806.1
51.49993	6.1636	794.0
51.49993	6.1636	794.0
49.5353	5.10037	1014.5
49.89632	4.70507	1154.0
50.32175	4.87837	871.5
48.1792	8.61711	940.0
48.85374	8.61717	976.8
48.39632	8.64827	959.5
48.70372	9.41931	927.8
48.70372	9.41931	927.8
49.39655	8.79488	1016.5
49.45008	8.93599	1044.2
49.45008	8.93599	1044.2
49.45008	8.93599	1044.2
49.31006	9.14493	828.0
49.31006	9.14493	828.0
49.00396	9.15804	818.7
49.2428	12.73826	843.3
49.1869	12.73619	822.8
49.1869	12.73619	822.8
49.1869	12.73619	822.8
49.17122	12.84446	957.6
49.14574	12.83799	981.3
49.04826	13.23257	1336.8
49.04826	13.23257	1336.8
49.04826	13.23257	1336.8
49.01462	13.2547	1324.8
49.01462	13.25473	1324.8
49.01073	13.21526	1312.0
49.12143	12.12086	687.2
49.18061	12.39989	744.0
50.4208	14.38916	529.9
50.32832	14.47665	525.4
50.31496	14.40329	521.3
50.22915	14.34409	524.8
42.12403	-5.58689	447.9
42.28822	-5.53773	447.8
42.54237	-5.43932	599.5
42.50327	-5.42691	567.1
38.03056	-4.00211	478.7
37.87969	-4.73957	623.1
37.79711	-5.10496	648.1
37.95635	-4.54798	584.7
46.06706	3.44785	847.2
45.94955	3.44292	899.3
45.91877	3.35792	831.7
46.00626	3.29986	803.1
-34.02148	21.35194	543.2
-33.98378	20.84613	522.0
-33.98152	20.37646	795.0
-33.98492	20.42326	723.4
-33.46315	21.21412	378.6
-33.39839	22.35684	436.1
-33.3606	22.18025	435.6
-33.99558	20.6648	600.5
-33.99321	20.70578	563.7
-33.4343	21.40769	347.6
30.8872	78.30477	2039.2
30.93299	78.40149	2067.2
30.72551	78.07895	1710.4
31.08211	78.25356	1572.2
31.13726	78.25275	1512.5
31.06896	78.09822	1411.8
30.95461	77.85322	1151.2
31.25245	77.96044	1482.1
31.22632	77.85309	1495.3
30.7214	78.08815	1747.5
30.87213	78.30315	1996.3
30.82033	78.20738	1620.9
30.57212	78.00727	2644.5
30.64127	78.00651	2084.1
30.72116	78.08735	1747.5
30.81961	78.22888	1569.1
30.79966	78.11141	1659.3
30.99089	78.01961	1267.1
31.01962	78.03542	1225.1
30.92177	77.83921	1343.3
30.84877	77.74386	1788.5
30.76038	77.70395	1768.9
30.7746	77.6856	1771.4
31.2195	77.82931	1412.1
31.15386	77.73736	1169.4
-23.65939	-65.5409	776.9
-23.65939	-65.5409	776.9
-23.65939	-65.5409	776.9
-23.60188	-65.56592	845.6
-23.60188	-65.56592	845.6
-23.81112	-65.53186	1008.0
-23.81112	-65.53186	1008.0
-23.81112	-65.53186	1008.0
-23.81447	-65.52014	969.0
-23.81447	-65.52014	969.0
-23.38028	-65.35097	792.9
-23.38028	-65.35097	792.9
-23.38028	-65.35097	792.9
-23.45438	-65.33437	759.4
-23.45438	-65.33437	759.4
-23.5936	-65.38177	922.1
-23.5936	-65.38177	922.1
-23.59522	-65.37004	940.9
-23.59522	-65.37004	940.9
-23.59609	-65.37091	940.9
-23.59609	-65.37091	940.9
27.05539	99.36043	1232.7
27.06036	99.34791	1246.2
27.06456	99.35122	1199.6
27.06958	99.3504	1170.1
27.06457	99.35872	1203.5
27.07464	99.35047	1170.1
27.07463	99.35207	1170.1
27.15461	99.41374	1264.4
27.13211	99.40876	1107.3
27.12959	99.40959	1107.3
27.13208	99.40621	1039.4
27.11787	99.35539	907.9
27.12287	99.36207	887.4
24.13372	100.77874	1251.7
24.12952	100.77873	1242.9
24.13036	100.7812	1242.9
24.12955	100.79795	1139.8
24.12959	100.79956	1139.8
24.12627	100.8004	1101.5
24.0604	100.80781	996.8
23.98042	100.79458	1065.5
23.85777	100.81374	1118.1
23.85126	100.63631	1366.7
23.698	100.63297	1378.1
23.54628	100.72043	1166.6
23.56961	100.71706	1146.6
23.84786	100.90288	1099.3
23.84542	100.90289	1099.3
23.84451	100.9262	1136.0
23.84626	100.92536	1136.0
23.72625	100.82958	1174.3
23.72876	100.82456	1201.9
23.72043	100.82372	1213.2
23.69543	100.82292	1222.8
23.69957	100.81711	1222.8
23.69207	100.81456	1253.9
23.56457	100.70196	1202.8
21.87287	100.54376	1913.9
21.87214	100.54203	1913.9
21.86959	100.54457	1913.9
21.85207	100.54707	1859.3
21.84788	100.55789	1856.5
21.83537	100.47205	1526.7
21.83127	100.44542	1411.8
21.79794	100.42457	1576.2
21.79381	100.36618	1881.3
21.94125	100.34369	1488.4
21.95291	100.42877	1462.2
22.07293	100.18378	1649.5
22.04954	100.17286	1714.7
21.95871	100.18042	1861.0
21.88457	100.2229	1737.6
24.42695	121.3777	3388.5
24.48792	121.42403	3343.7
24.48599	121.42501	3362.7
24.53249	121.44922	3537.1
24.55712	121.46769	3721.3
24.6081	121.53009	4061.4
24.42618	121.38042	3388.5
24.48512	121.42058	3343.7
-31.36961	-68.15997	228.2
-31.05954	-67.86999	148.9
-31.57957	-67.86998	229.9
-31.06963	-67.85001	160.3
40.52132	-111.81904	642.5
40.91697	-111.86272	522.0
40.57045	-111.73664	905.2
40.93974	-111.86981	503.6
41.05728	-111.89761	541.2
41.06534	-111.90258	525.5
40.88108	-111.83995	595.7
41.1073	-111.90121	545.8
40.57567	-111.72511	979.3
40.54133	-111.79903	732.4
40.54133	-111.79903	732.4
41.01541	-111.88732	512.6
40.62047	-111.74105	858.6
40.97579	-111.87125	527.5
40.5795	-111.70102	1038.3
31.33269	90.1539	526.8
31.31695	90.17515	514.5
31.48888	89.93133	403.1
31.40146	90.00429	454.5
31.45267	89.89758	474.5
31.03848	90.75002	529.9
31.10494	90.65226	542.2
31.354	89.85162	414.6
31.32116	90.0522	495.4
31.34802	90.03902	438.3
31.10562	90.64555	565.5
31.06359	90.74372	550.0
31.06195	90.74566	550.0
30.88132	91.18478	662.2
4.62001	-73.89248	1898.0
4.50074	-73.90419	1996.9
4.44911	-73.90416	1999.5
4.17999	-73.71169	4300.3
4.20831	-73.81497	3349.8
4.2916	-73.8458	3220.9
4.40088	-73.91084	2041.5
4.48331	-74.12089	1261.4
5.10999	-73.705	979.3
5.08747	-73.37081	1862.1
5.28752	-73.40168	1271.2
5.22416	-73.39667	1516.1
5.32162	-73.38915	1156.0
4.77502	-73.95836	1191.9
4.89997	-73.87913	1114.2
4.96002	-74.07841	1471.3
5.46661	-73.4467	1217.5
5.61341	-73.62411	1429.7
5.92004	-73.59332	2353.1
6.53914	-73.12584	1843.8
6.90247	-73.18841	1039.1
6.62332	-73.26666	1616.5
6.82334	-73.00667	1364.2
36.61943	-80.77812	1453.6
36.61943	-80.77812	1453.6
36.61943	-80.77812	1453.6
36.61943	-80.77812	1453.6
36.44774	-80.84801	1197.9
36.44774	-80.84801	1197.9
36.44774	-80.84801	1197.9
36.44774	-80.84801	1197.9
36.46781	-80.83388	1169.1
36.46781	-80.83388	1169.1
36.46781	-80.83388	1169.1
36.46781	-80.83388	1169.1
36.47399	-80.85814	1194.6
36.47399	-80.85814	1194.6
36.47399	-80.85814	1194.6
36.47399	-80.85814	1194.6
36.47546	-80.85864	1196.6
36.54121	-80.86014	1139.0
36.54121	-80.86014	1139.0
36.54121	-80.86014	1139.0
36.54121	-80.86014	1139.0
36.55777	-80.79909	1348.7
36.55777	-80.79909	1348.7
36.55777	-80.79909	1348.7
36.55777	-80.79909	1348.7
36.5541	-80.79103	1327.6
35.33208	-82.39115	1426.3
35.35856	-82.40093	1407.6
35.31298	-82.22075	1411.8
35.2942	-82.2335	1502.0
35.34172	-82.18192	1307.8
35.54385	-82.38081	1441.1
35.62293	-82.32992	1290.1
35.63774	-82.21854	1448.0
35.62235	-82.17869	1325.3
35.58575	-82.16421	1398.5
35.57049	-82.21714	1601.1
35.52646	-82.16736	1602.4
35.54937	-82.40487	1368.9
36.71906	-80.43267	1489.2
36.77564	-80.4628	1373.5
36.75213	-80.37164	1480.0
36.78725	-80.29795	1221.6
36.72721	-80.22574	1288.7
36.66085	-80.17975	1369.6
36.66599	-80.33993	1477.9
36.61749	-80.45089	1368.8
-33.41493	150.16239	877.7
-33.41667	150.16165	872.2
43.71667	-110.76172	1189.1
43.76501	-110.75088	1224.1
43.72584	-110.78835	1519.2
46.94958	8.13373	1765.6
46.96637	8.09375	1608.0
46.95128	8.08789	1663.7
46.9321	8.12462	1923.7
46.95708	8.12541	1684.8
46.96633	8.06878	1588.3
46.99222	8.06047	1406.7
46.92877	8.11955	1923.7
46.92792	8.12124	1923.7
46.97041	8.06957	1492.1
46.97125	8.07209	1492.1
6.72438	80.76066	2381.5
6.74446	80.75312	2552.6
6.75618	80.76232	2549.4
6.79803	80.80416	2521.5
6.7905	80.78993	2563.9
6.78966	80.78742	2563.9
6.7838	80.78407	2563.9
6.78296	80.78491	2576.1
-2.93654	-78.93212	920.5
-2.92015	-78.87265	1098.9
-2.76795	-78.92282	1035.9
6.73193	80.81842	2172.1
6.72104	80.7841	2258.4
6.80137	80.78741	2543.9
6.80389	80.81002	2489.3
6.8131	80.80164	2487.5
6.79802	80.77737	2577.0
-2.87564	-78.88185	936.2
-2.87564	-78.88185	936.2
6.76958	80.79915	2502.0
6.75786	80.79162	2480.7
6.74447	80.78409	2444.8
6.77544	80.80249	2509.2
6.77125	80.79747	2502.0
-3.04407	-78.94973	1054.1
-3.04412	-78.95092	1040.1
-2.98135	-78.9208	1019.1
-2.95822	-78.89358	1067.1
-2.95822	-78.89358	1067.1
-2.93587	-78.91174	944.0
-2.94259	-78.80036	1137.8
-2.94259	-78.80036	1137.8
-2.94259	-78.80036	1137.8
-2.96178	-78.89732	1067.1
-2.9525	-78.92308	990.2
-2.99179	-78.80834	1111.8
-2.93997	-78.93421	923.0
-3.21909	-78.73761	1430.4
-2.9225	-78.87664	1053.0
-2.76838	-78.92752	1041.8
-2.88661	-78.89001	941.5
-2.88661	-78.89001	941.5
-3.03922	-78.9508	1054.7
-3.03995	-78.94745	1053.2
-2.70249	-78.92349	1113.0
-2.6666	-78.90346	1117.6
-2.73496	-78.4025	1970.6
-2.72586	-78.39333	1978.5
-2.77835	-78.45665	1974.5
-2.52252	-78.56086	1672.6
-2.6517	-78.61253	1511.0
-2.65082	-78.46253	2163.2
-2.60587	-78.56675	1657.4
-2.60752	-78.46332	1800.7
-2.98667	-78.92166	1024.3
-2.96085	-78.89336	1067.1
-2.96085	-78.89336	1067.1
-2.93912	-78.91415	944.0
-2.93581	-78.7967	1076.6
-2.93581	-78.7967	1076.6
-2.93581	-78.7967	1076.6
-2.96746	-78.89846	1081.0
-2.95585	-78.92587	971.8
-2.89161	-78.7717	967.4
-2.89161	-78.7717	967.4
-2.89161	-78.7717	967.4
-2.98415	-78.68922	1560.0
-3.15838	-78.81496	1556.4
-3.14251	-78.80996	1516.8
-3.13662	-78.81092	1501.9
-2.99504	-78.81252	1111.8
-3.0108	-78.57332	2040.1
-3.0108	-78.57332	2040.1
-3.0108	-78.57332	2040.1
-3.00667	-78.6083	1972.1
30.14583	78.59933	2056.7
30.14583	78.59933	2056.7
30.22947	78.7728	1378.1
30.22947	78.7728	1378.1
30.12018	78.31127	2159.2
30.12185	78.31297	2159.2
30.12185	78.31297	2159.2
30.52405	79.50335	1708.9
30.52405	79.50335	1708.9
30.65587	79.83198	1264.1
30.65587	79.83198	1264.1
7.13306	80.59347	2763.6
7.1478	80.63815	2607.7
7.14447	80.8356	1564.2
7.09272	80.79811	1920.6
7.31235	80.74828	1444.5
7.37419	80.74657	1670.5
7.26905	80.70294	1604.4
7.21055	80.98067	1323.3
7.26061	80.5951	2197.2
7.23907	80.78661	1413.7
7.19349	80.76471	1700.4
7.12953	80.75495	2082.4
7.13333	80.71327	2405.0
7.18848	80.63134	2184.2
7.15345	80.66278	2459.9
7.19847	80.94317	1297.6
6.90777	80.90811	1707.4
6.93043	80.85167	1961.0
-32.344	-69.02572	371.3
-32.344	-69.02572	371.3
-32.55335	-69.13699	455.2
-32.55335	-69.13699	455.2
-32.57855	-69.14472	449.8
-32.57855	-69.14472	449.8
-32.64519	-69.10068	408.5
-32.64519	-69.10068	408.5
-32.37079	-68.98174	299.3
-32.37079	-68.98174	299.3
-32.49826	-68.96162	286.8
-32.49826	-68.96162	286.8
46.02289	8.26231	1400.6
46.84731	7.4124	1289.1
46.84458	7.42977	1347.0
46.50419	8.30165	1954.5
47.03261	7.63611	1332.1
46.58677	8.49205	2388.6
46.37226	8.09977	1280.7
47.04697	8.22011	1491.2
47.04697	8.22011	1491.2
46.40298	7.78553	1509.9
46.22471	8.73546	1616.9
46.38966	8.6675	1686.5
46.29707	8.62241	1731.1
46.24097	8.71329	1670.2
46.44849	8.52624	3025.1
46.3995	8.65243	1705.5
46.40984	8.63879	1791.4
46.44899	8.66714	2083.0
46.25133	8.70611	1687.7
46.29927	8.54679	1891.4
46.3425	8.60711	1625.0
46.13869	8.57442	1968.9
46.17418	8.69656	1783.0
46.18115	8.71574	1724.7
46.18115	8.71574	1724.7
46.83946	8.64096	1491.2
46.83946	8.64096	1491.2
46.82227	7.32095	1336.2
45.81076	8.25946	1540.9
46.87519	7.28902	1213.1
46.51932	8.55928	2036.9
46.51932	8.55928	2036.9
46.17655	8.32503	1433.5
46.17655	8.32503	1433.5
46.25111	8.84366	1921.1
46.25111	8.84366	1921.1
47.02228	7.81854	1728.3
47.02228	7.81854	1728.3
-0.34569	-77.00602	3079.4
-0.63533	-75.77559	2809.8
-0.73484	-75.58244	2785.0
-0.87945	-75.4566	2793.0
-0.97891	-75.18345	2698.8
-1.02408	-75.1197	2716.6
-1.77872	-74.70206	2879.8
-2.39363	-74.05568	2902.0
-2.47948	-73.68297	2899.7
-0.46342	-76.98774	3226.9
-2.90404	-73.48945	3062.3
-3.50017	-73.0941	3377.8
-0.45425	-76.69964	3270.4
-0.48139	-76.30093	3318.0
-0.44993	-76.12385	3171.7
-2.37094	-74.08199	2879.6
44.95452	12.31624	704.4
44.95452	12.31624	704.4
44.95452	12.31624	704.4
44.95452	12.31624	704.4
44.95452	12.31624	704.4
44.95452	12.31624	704.4
46.25617	7.87953	769.8
45.04551	8.63289	781.7
45.04551	8.63289	781.7
44.96707	8.72371	794.5
44.96707	8.72371	794.5
45.05876	8.89376	753.0
45.05876	8.89376	753.0
45.05876	8.89376	753.0
45.58713	8.70289	1076.1
45.26527	8.98586	852.1
45.10292	9.37212	706.0
45.10292	9.37212	706.0
45.10292	9.37212	706.0
45.10538	9.8929	771.9
44.91124	10.52412	706.6
44.97785	11.89661	683.8
46.14043	9.51039	1443.5
45.76209	8.32044	1923.3
45.6304	8.38047	1301.4
45.52043	7.83792	904.9
45.26501	7.97578	795.3
45.40209	7.64119	875.8
45.09545	7.39886	889.6
45.09545	7.39886	889.6
44.64704	7.43288	923.2
44.64704	7.43288	923.2
44.58794	7.51711	982.3
44.58794	7.51711	982.3
44.46781	7.65866	938.1
44.46781	7.65866	938.1
44.75288	8.33787	751.0
45.85292	10.1421	1381.1
44.72556	8.8613	990.8
44.90548	9.58457	901.6
44.69543	10.09203	793.7
44.62126	10.4087	716.6
44.62126	10.4087	716.6
44.53293	10.7579	680.7
44.53293	10.7579	680.7
46.23874	9.02871	1716.4
46.20297	9.01785	1848.4
46.05788	8.68052	2271.7
45.95628	8.52704	1686.1
46.12383	8.3004	1355.9
45.99042	8.39626	1600.8
45.8404	8.42378	1639.3
27.88145	84.74357	2361.7
27.92809	84.72914	2408.1
27.94833	84.73059	2365.4
28.20565	84.87458	2334.1
28.13804	84.85403	2605.1
28.09967	84.83433	2604.9
28.08059	84.81931	2636.0
28.06151	84.86411	2656.1
45.42881	6.807	1682.2
36.72351	-118.2922	493.3
36.7072	-118.28696	495.6
45.52829	6.78551	1603.2
45.52697	6.78726	1603.2
45.5487	6.4662	1289.2
45.45374	6.69739	1227.7
45.45359	6.70162	1254.4
45.5874	6.46035	1288.1
45.39033	6.25483	1563.9
45.49377	6.32131	1189.2
45.41417	6.14452	1722.3
45.38345	6.09737	1653.1
44.681	6.697	925.2
44.719	6.762	1021.7
44.778	6.86	940.9
40.02991	-119.98131	385.8
40.02991	-119.98131	385.8
-80.26309	-82.18705	304.6
-80.30576	-82.11405	297.7
-80.26309	-82.18705	304.6
-80.26309	-82.18705	304.6
-80.26309	-82.18705	304.6
-80.26334	-82.18677	304.6
-80.28305	-82.09793	291.8
-80.2642	-82.18933	304.6
-80.26735	-82.21628	316.1
-80.27371	-82.10712	293.3
-80.26105	-82.10672	291.6
-80.29905	-82.00345	278.1
-80.2794	-82.02958	279.9
